candidate_id,mpid,full_name_mm,honorific,name,alias,photo_url,birthdate_orig,birthdate,age,gender,ethnicity_mm,ethnicity,religion_mm,religion,education_mm,education,occupation_mm,occupation,retired,ward_village_mm,house,state_mm,state,constituency_name_mm,constituency_number,constituency_name,constituency_name_code,ST_PCODE,DT_PCODE,TS_PCODE,AM_PCODE,party_mm,party,party_short,independent_logo,election,votes,total_votes
,,,,U Khin Maung Ohn,,,,,,,,Yangon,,,,,,,,,pyithu,,,,0,Dagon Myothit (Seikkan),Dagon Myothit (Seikkan)-0,MMR013,MMR013D002,MMR013021,,,National Unity Party,NUP,,2010,97,1513
,,,,U Soe Oo,,,,,,,,Yangon,,,,,,,,,pyithu,,,,0,Dagon Myothit (Seikkan),Dagon Myothit (Seikkan)-0,MMR013,MMR013D002,MMR013021,,,National Democratic Force,NDF,,2010,392,1513
,,,,U Myint Thu,,,,,,,,Yangon,,,,,,,,,pyithu,,,,0,Dagon Myothit (East),Dagon Myothit (East)-0,MMR013,MMR013D002,MMR013020,,,Union Solidarity And Development Party,USDP,,2010,27307,57211
,,,,U Aye Sein,,,,,,,,Yangon,,,,,,,,,pyithu,,,,0,Dagon Myothit (East),Dagon Myothit (East)-0,MMR013,MMR013D002,MMR013020,,,National Unity Party,NUP,,2010,9252,57211
,,,,U Kyee Myint,,,,,,,,Yangon,,,,,,,,,pyithu,,,,0,Dagon Myothit (East),Dagon Myothit (East)-0,MMR013,MMR013D002,MMR013020,,,National Democratic Force,NDF,,2010,20652,57211
,,,,U Khin Oo,,,,,,,,Yangon,,,,,,,,,pyithu,,,,0,Hlaingtharya,Hlaingtharya-0,MMR013,MMR013D001,MMR013008,,,Independent,Independent,,2010,3136,169577
,,,,U Pyithu (Aka) U Sein Hla,,,,,,,,Yangon,,,,,,,,,pyithu,,,,0,Hlaingtharya,Hlaingtharya-0,MMR013,MMR013D001,MMR013008,,,Independent,Independent,,2010,2561,169577
,,,,Daw Nyunt Yin Win,,,,,,,,Yangon,,,,,,,,,pyithu,,,,0,Hlaingtharya,Hlaingtharya-0,MMR013,MMR013D001,MMR013008,,,Independent,Independent,,2010,18606,169577
,,,,U Kyaw Min Naing,,,,,,,,Yangon,,,,,,,,,pyithu,,,,0,Hlaingtharya,Hlaingtharya-0,MMR013,MMR013D001,MMR013008,,,Independent,Independent,,2010,2167,169577
,,,,U Myint Thein,,,,,,,,Yangon,,,,,,,,,pyithu,,,,0,Hlaingtharya,Hlaingtharya-0,MMR013,MMR013D001,MMR013008,,,88 Generation Student Youths (Union Of Myanmar),88 Students,,2010,44317,169577
,,,,U Nyan Win,,,,,,,,Yangon,,,,,,,,,pyithu,,,,0,Hlaingtharya,Hlaingtharya-0,MMR013,MMR013D001,MMR013008,,,Union Solidarity And Development Party,USDP,,2010,54841,169577
,,,,U Khin Maung Htwe,,,,,,,,Yangon,,,,,,,,,pyithu,,,,0,Hlaingtharya,Hlaingtharya-0,MMR013,MMR013D001,MMR013008,,,National Unity Party,NUP,,2010,34558,169577
,,,,U Htay,,,,,,,,Yangon,,,,,,,,,pyithu,,,,0,Hlaingtharya,Hlaingtharya-0,MMR013,MMR013D001,MMR013008,,,Union Democracy Party,UDP,,2010,7561,169577
,,,,U Myint Zaw,,,,,,,,Yangon,,,,,,,,,pyithu,,,,0,Hlaingtharya,Hlaingtharya-0,MMR013,MMR013D001,MMR013008,,,Modern People’s Party,MPP,,2010,1830,169577
,,,,U Sai Kyaw Khaing,,,,,,,,Shan,,,,,,,,,pyithu,,,,0,Kyethi,Kyethi-0,MMR014,MMR014D002,MMR014015,,,Union Solidarity And Development Party,USDP,,2010,4152,17144
,,,,Sai Aong Saing Maing,,,,,,,,Shan,,,,,,,,,pyithu,,,,0,Kyethi,Kyethi-0,MMR014,MMR014D002,MMR014015,,,Shan Nationalities Democratic Party,SNDP,,2010,12992,17144
,,,,Sai Lao Pan Pha,,,,,,,,Shan,,,,,,,,,pyithu,,,,0,Monghsu,Monghsu-0,MMR014,MMR014D002,MMR014017,,,Shan Nationalities Democratic Party,SNDP,,2010,7567,16143
,,,,U Kyaw Tin Shwe,,,,,,,,Shan,,,,,,,,,pyithu,,,,0,Monghsu,Monghsu-0,MMR014,MMR014D002,MMR014017,,,Union Solidarity And Development Party,USDP,,2010,8576,16143
,,,,U Saw Hu Hu,,,,,,,,Kayah,,,,,,,,,state/region,,,,1,Hpruso,Hpruso-SR-1,MMR002,MMR002D001,MMR002003,,,Union Solidarity And Development Party,USDP,,2010,3340,4997
,,,,U Thoe Yae,,,,,,,,Kayah,,,,,,,,,state/region,,,,1,Hpruso,Hpruso-SR-1,MMR002,MMR002D001,MMR002003,,,National Unity Party,NUP,,2010,1657,4997
,,,,Sai Thaung Sein,,,,,,,,Shan,,,,,,,,,state/region,,,,2,Kengtung,Kengtung-SR-2,MMR016,MMR016D001,MMR016001,,,Shan Nationalities Democratic Party,SNDP,,2010,6920,36340
,,,,U Arphar,,,,,,,,Shan,,,,,,,,,state/region,,,,2,Kengtung,Kengtung-SR-2,MMR016,MMR016D001,MMR016001,,,Union Solidarity And Development Party,USDP,,2010,23609,36340
,,,,U Nan Yee,,,,,,,,Shan,,,,,,,,,state/region,,,,2,Kengtung,Kengtung-SR-2,MMR016,MMR016D001,MMR016001,,,National Unity Party,NUP,,2010,901,36340
,,,,U Orn Kham,,,,,,,,Shan,,,,,,,,,state/region,,,,2,Kengtung,Kengtung-SR-2,MMR016,MMR016D001,MMR016001,,,National Democratic Force,NDF,,2010,3556,36340
,,,,U Kya Law,,,,,,,,Shan,,,,,,,,,state/region,,,,2,Kengtung,Kengtung-SR-2,MMR016,MMR016D001,MMR016001,,,Lahu National Development Party,Lahu NDP,,2010,1354,36340
,,,,U Sai Shwe Hmon,,,,,,,,Shan,,,,,,,,,state/region,,,,1,Kyethi,Kyethi-SR-1,MMR014,MMR014D002,MMR014015,,,Union Solidarity And Development Party,USDP,,2010,1176,9562
,,,,U Sann Hlaing,,,,,,,,Shan,,,,,,,,,state/region,,,,1,Kyethi,Kyethi-SR-1,MMR014,MMR014D002,MMR014015,,,Shan Nationalities Democratic Party,SNDP,,2010,8386,9562
,,,,U Sai Aung Kyaw Khin,,,,,,,,Shan,,,,,,,,,state/region,,,,2,Kyethi,Kyethi-SR-2,MMR014,MMR014D002,MMR014015,,,Union Solidarity And Development Party,USDP,,2010,3045,7578
,,,,U Sai Mohn Hlaing,,,,,,,,Shan,,,,,,,,,state/region,,,,2,Kyethi,Kyethi-SR-2,MMR014,MMR014D002,MMR014015,,,Shan Nationalities Democratic Party,SNDP,,2010,4533,7578
,,,,U Ne Win,,,,,,,,Shan,,,,,,,,,state/region,,,,1,Nyaungshwe,Nyaungshwe-SR-1,MMR014,MMR014D001,MMR014002,,,Union Solidarity And Development Party,USDP,,2010,13090,44454
,,,,U Thaung,,,,,,,,Shan,,,,,,,,,state/region,,,,1,Nyaungshwe,Nyaungshwe-SR-1,MMR014,MMR014D001,MMR014002,,,National Unity Party,NUP,,2010,3631,44454
,,,,Dr. Tun Aung,,,,,,,,Shan,,,,,,,,,state/region,,,,1,Nyaungshwe,Nyaungshwe-SR-1,MMR014,MMR014D001,MMR014002,,,Inn National Development Party,INDP,,2010,27733,44454
,,,,Sai Htun Myint,,,,,,,,Shan,,,,,,,,,state/region,,,,1,Monghsu,Monghsu-SR-1,MMR014,MMR014D002,MMR014017,,,Shan Nationalities Democratic Party,SNDP,,2010,5405,10640
,,,,U Myo Min Aung,,,,,,,,Shan,,,,,,,,,state/region,,,,1,Monghsu,Monghsu-SR-1,MMR014,MMR014D002,MMR014017,,,Union Solidarity And Development Party,USDP,,2010,5235,10640
,,,,Sai Myo Htun Lwin (A) Sai Lynn Kam,,,,,,,,Shan,,,,,,,,,state/region,,,,2,Monghsu,Monghsu-SR-2,MMR014,MMR014D002,MMR014017,,,Shan Nationalities Democratic Party,SNDP,,2010,2175,5548
,,,,U Sai Kan,,,,,,,,Shan,,,,,,,,,state/region,,,,2,Monghsu,Monghsu-SR-2,MMR014,MMR014D002,MMR014017,,,Union Solidarity And Development Party,USDP,,2010,3373,5548
,,,,Aung San Suu Kyi,,,,,,,,Yangon,,,,,,,,,pyithu,,,,0,Kawhmu,Kawhmu-0,MMR013,MMR013D003,MMR013028,,,National League for Democracy,NLD,,2012,55902,65471
,,,,Soe Min,,,,,,,,Yangon,,,,,,,,,pyithu,,,,0,Kawhmu,Kawhmu-0,MMR013,MMR013D003,MMR013028,,,Union Solidarity And Development Party,USDP,,2012,9172,65471
,,,,Tin Yi,,,,,,,,Yangon,,,,,,,,,pyithu,,,,0,Kawhmu,Kawhmu-0,MMR013,MMR013D003,MMR013028,,,Party for Unity and Peace,PUP,,2012,397,65471
,,,,Myo Aung,,,,,,,,Yangon,,,,,,,,,pyithu,,,,0,Dagon Myothit (Seikkan),Dagon Myothit (Seikkan)-0,MMR013,MMR013D002,MMR013021,,,National League for Democracy,NLD,,2012,36126,48054
,,,,Aung Win,,,,,,,,Yangon,,,,,,,,,pyithu,,,,0,Dagon Myothit (Seikkan),Dagon Myothit (Seikkan)-0,MMR013,MMR013D002,MMR013021,,,Union Solidarity And Development Party,USDP,,2012,10365,48054
,,,,Win Shwe,,,,,,,,Yangon,,,,,,,,,pyithu,,,,0,Dagon Myothit (Seikkan),Dagon Myothit (Seikkan)-0,MMR013,MMR013D002,MMR013021,,,New National Democracy Party,NNDP,,2012,225,48054
,,,,Win Myint,,,,,,,,Yangon,,,,,,,,,pyithu,,,,0,Dagon Myothit (Seikkan),Dagon Myothit (Seikkan)-0,MMR013,MMR013D002,MMR013021,,,National Unity Party,NUP,,2012,497,48054
,,,,Kyi Myint,,,,,,,,Yangon,,,,,,,,,pyithu,,,,0,Dagon Myothit (Seikkan),Dagon Myothit (Seikkan)-0,MMR013,MMR013D002,MMR013021,,,National Democratic Force,NDF,,2012,490,48054
,,,,Myo Nyunt,,,,,,,,Yangon,,,,,,,,,pyithu,,,,0,Dagon Myothit (Seikkan),Dagon Myothit (Seikkan)-0,MMR013,MMR013D002,MMR013021,,,Myanmar New Society Democratic Party,MNSDP,,2012,166,48054
,,,,Tin Aung,,,,,,,,Yangon,,,,,,,,,pyithu,,,,0,Dagon Myothit (Seikkan),Dagon Myothit (Seikkan)-0,MMR013,MMR013D002,MMR013021,,,Myanmar National Congress,MNC,,2012,185,48054
,,,,U Cue Bike Tin San,,,,,,,,Chin,,,,,,,,,amyotha,,,,3,Chin,Chin-3,,,,MMR004HLA003,,Chin National Democratic Party,CNDP,,2015,5301,22800
,,,,U Zo Pang,,,,,,,,Chin,,,,,,,,,amyotha,,,,3,Chin,Chin-3,,,,MMR004HLA003,,Union Solidarity And Development Party,USDP,,2015,7584,22800
,,,,U Tha Lun Hnin,,,,,,,,Chin,,,,,,,,,amyotha,,,,3,Chin,Chin-3,,,,MMR004HLA003,,Independent,Independent,,2015,522,22800
,,,,U Henarry Van Thio,,,,,,,,Chin,,,,,,,,,amyotha,,,,3,Chin,Chin-3,,,,MMR004HLA003,,National League for Democracy,NLD,,2015,9393,22800
,,,,U Zaw Win,,,,,,,,Bago,,,,,,,,,amyotha,,,,4,Bago,Bago-4,,,,MMR007HLA004,,Union Solidarity And Development Party,USDP,,2015,53815,197091
,,,,Daw Toe Toe Aung,,,,,,,,Bago,,,,,,,,,amyotha,,,,4,Bago,Bago-4,,,,MMR007HLA004,,Myanmar Farmer’s Development Party,#N/A,,2015,6990,197091
,,,,U Ye Myint,,,,,,,,Bago,,,,,,,,,amyotha,,,,4,Bago,Bago-4,,,,MMR007HLA004,,National Development Party,NDP,,2015,5234,197091
,,,,Dr. U Win Myat Aye,,,,,,,,Bago,,,,,,,,,amyotha,,,,4,Bago,Bago-4,,,,MMR007HLA004,,National League for Democracy,NLD,,2015,121637,197091
,,,,U Aung Kyi Win,,,,,,,,Bago,,,,,,,,,amyotha,,,,4,Bago,Bago-4,,,,MMR007HLA004,,National Unity Party,NUP,,2015,9415,197091
,,,,U Tin Sein,,,,,,,,Yangon,,,,,,,,,amyotha,,,,6,Yangon,Yangon-6,,,,MMR013HLA006,,Kayin People Party,KPP,,2015,1238,213774
,,,,Dr Tin shwe,,,,,,,,Yangon,,,,,,,,,amyotha,,,,6,Yangon,Yangon-6,,,,MMR013HLA006,,National Democratic Force,NDF,,2015,4604,213774
,,,,Daw Thin Thin Moe,,,,,,,,Yangon,,,,,,,,,amyotha,,,,6,Yangon,Yangon-6,,,,MMR013HLA006,,Union Solidarity And Development Party,USDP,,2015,25111,213774
,,,,U Thant Zaw,,,,,,,,Yangon,,,,,,,,,amyotha,,,,6,Yangon,Yangon-6,,,,MMR013HLA006,,Federal Union Party (FUP),FUP,,2015,711,213774
,,,,Dr Aung Thu,,,,,,,,Yangon,,,,,,,,,amyotha,,,,6,Yangon,Yangon-6,,,,MMR013HLA006,,National League for Democracy,NLD,,2015,182110,213774
,,,,U Thantzin Maung,,,,,,,,Sagaing,,,,,,,,,pyithu,,,,0,Monywa,Monywa-0,MMR005,MMR005D003,MMR005012,,,National League for Democracy,NLD,,2015,167865,196127
,,,,U Than Swe Myint@Ko Soe,,,,,,,,Sagaing,,,,,,,,,pyithu,,,,0,Monywa,Monywa-0,MMR005,MMR005D003,MMR005012,,,National Unity Party,NUP,,2015,2452,196127
,,,,U Than Tun Aung,,,,,,,,Sagaing,,,,,,,,,pyithu,,,,0,Monywa,Monywa-0,MMR005,MMR005D003,MMR005012,,,Union Solidarity And Development Party,USDP,,2015,24246,196127
,,,,U Shine Nyi Nyi Htet,,,,,,,,Sagaing,,,,,,,,,pyithu,,,,0,Monywa,Monywa-0,MMR005,MMR005D003,MMR005012,,,Myanmar Farmer’s Development Party,#N/A,,2015,1564,196127
,,,,Daw Khin Htay Kywe,,,,,,,,Mon,,,,,,,,,pyithu,,,,0,Chaungzon,Chaungzon-0,MMR011,MMR011D001,MMR011003,,,National League for Democracy,NLD,,2015,23580,53294
,,,,Dr. Sithu Aung,,,,,,,,Mon,,,,,,,,,pyithu,,,,0,Chaungzon,Chaungzon-0,MMR011,MMR011D001,MMR011003,,,Mon National Party,MNP,,2015,2981,53294
,,,,U Min Aung Thu,,,,,,,,Mon,,,,,,,,,pyithu,,,,0,Chaungzon,Chaungzon-0,MMR011,MMR011D001,MMR011003,,,Union Solidarity And Development Party,USDP,,2015,16613,53294
,,,,U Hla Maung@Naig Hla Maung,,,,,,,,Mon,,,,,,,,,pyithu,,,,0,Chaungzon,Chaungzon-0,MMR011,MMR011D001,MMR011003,,,All Mon Regions Democracy Party,Mon DP,,2015,10120,53294
,,,,U Kyaw Mya,,,,,,,,Rakhine,,,,,,,,,pyithu,,,,0,Ann,Ann-0,MMR012,MMR012D003,MMR012014,,,Chin League for Democracy,CLD,,2015,1886,42825
,,,,U Kyaw Than Hlaing,,,,,,,,Rakhine,,,,,,,,,pyithu,,,,0,Ann,Ann-0,MMR012,MMR012D003,MMR012014,,,Arakan National Party,ANP,,2015,12532,42825
,,,,U Nyi Lwal,,,,,,,,Rakhine,,,,,,,,,pyithu,,,,0,Ann,Ann-0,MMR012,MMR012D003,MMR012014,,,National Unity Party,NUP,,2015,2713,42825
,,,,U Tin Thein Aung,,,,,,,,Rakhine,,,,,,,,,pyithu,,,,0,Ann,Ann-0,MMR012,MMR012D003,MMR012014,,,National League for Democracy,NLD,,2015,11081,42825
,,,,U Ba Myint,,,,,,,,Rakhine,,,,,,,,,pyithu,,,,0,Ann,Ann-0,MMR012,MMR012D003,MMR012014,,,Chin National Democratic Party,CNDP,,2015,1576,42825
,,,,U Thein Swe,,,,,,,,Rakhine,,,,,,,,,pyithu,,,,0,Ann,Ann-0,MMR012,MMR012D003,MMR012014,,,Union Solidarity And Development Party,USDP,,2015,13037,42825
,,,,U Kyaw Zin Hein,,,,,,,,Yangon,,,,,,,,,pyithu,,,,0,Kawhmu,Kawhmu-0,MMR013,MMR013D003,MMR013028,,,Union Solidarity And Development Party,USDP,,2015,15312,71309
,,,,U Nyi Hein,,,,,,,,Yangon,,,,,,,,,pyithu,,,,0,Kawhmu,Kawhmu-0,MMR013,MMR013D003,MMR013028,,,Myanmar Farmer’s Development Party,#N/A,,2015,513,71309
,,,,Daw Yu Yu Khiang,,,,,,,,Yangon,,,,,,,,,pyithu,,,,0,Kawhmu,Kawhmu-0,MMR013,MMR013D003,MMR013028,,,National Development Party,NDP,,2015,515,71309
,,,,Daw Yi Yi San,,,,,,,,Yangon,,,,,,,,,pyithu,,,,0,Kawhmu,Kawhmu-0,MMR013,MMR013D003,MMR013028,,,Modern People’s Party,MPP,,2015,293,71309
,,,,Daw Aung San Suu Kyi,,,,,,,,Yangon,,,,,,,,,pyithu,,,,0,Kawhmu,Kawhmu-0,MMR013,MMR013D003,MMR013028,,,National League for Democracy,NLD,,2015,54676,71309
,,,,U Kyaw Win,,,,,,,,Yangon,,,,,,,,,pyithu,,,,0,Dagon Myothit (Seikkan),Dagon Myothit (Seikkan)-0,MMR013,MMR013D002,MMR013021,,,National League for Democracy,NLD,,2015,27378,37494
,,,,U Kyi Sein,,,,,,,,Yangon,,,,,,,,,pyithu,,,,0,Dagon Myothit (Seikkan),Dagon Myothit (Seikkan)-0,MMR013,MMR013D002,MMR013021,,,National Development Party,NDP,,2015,340,37494
,,,,U Saw Hlaing,,,,,,,,Yangon,,,,,,,,,pyithu,,,,0,Dagon Myothit (Seikkan),Dagon Myothit (Seikkan)-0,MMR013,MMR013D002,MMR013021,,,Independent,Independent,,2015,145,37494
,,,,U Myint Soe,,,,,,,,Yangon,,,,,,,,,pyithu,,,,0,Dagon Myothit (Seikkan),Dagon Myothit (Seikkan)-0,MMR013,MMR013D002,MMR013021,,,United Democracy Party,UDP,,2015,94,37494
,,,,U Hlaing Min Tun,,,,,,,,Yangon,,,,,,,,,pyithu,,,,0,Dagon Myothit (Seikkan),Dagon Myothit (Seikkan)-0,MMR013,MMR013D002,MMR013021,,,Independent,Independent,,2015,179,37494
,,,,U Thu Ya Tun,,,,,,,,Yangon,,,,,,,,,pyithu,,,,0,Dagon Myothit (Seikkan),Dagon Myothit (Seikkan)-0,MMR013,MMR013D002,MMR013021,,,88 Generation Student Youths (Union Of Myanmar),88 Students,,2015,757,37494
,,,,U Thein Hlaing,,,,,,,,Yangon,,,,,,,,,pyithu,,,,0,Dagon Myothit (Seikkan),Dagon Myothit (Seikkan)-0,MMR013,MMR013D002,MMR013021,,,New National Democracy Party,NNDP,,2015,285,37494
,,,,U Oo Myint,,,,,,,,Yangon,,,,,,,,,pyithu,,,,0,Dagon Myothit (Seikkan),Dagon Myothit (Seikkan)-0,MMR013,MMR013D002,MMR013021,,,National Democratic Force,NDF,,2015,254,37494
,,,,Dr. Aung Myoe,,,,,,,,Yangon,,,,,,,,,pyithu,,,,0,Dagon Myothit (Seikkan),Dagon Myothit (Seikkan)-0,MMR013,MMR013D002,MMR013021,,,Union Solidarity And Development Party,USDP,,2015,8062,37494
,,,,U Soe Oo,,,,,,,,Yangon,,,,,,,,,pyithu,,,,0,Dagon Myothit (East),Dagon Myothit (East)-0,MMR013,MMR013D002,MMR013020,,,National Democratic Force,NDF,,2015,2071,76496
,,,,Daw San Ye Htoo,,,,,,,,Yangon,,,,,,,,,pyithu,,,,0,Dagon Myothit (East),Dagon Myothit (East)-0,MMR013,MMR013D002,MMR013020,,,Myanmar Farmer’s Development Party,#N/A,,2015,804,76496
,,,,Dr.Myo Aung,,,,,,,,Yangon,,,,,,,,,pyithu,,,,0,Dagon Myothit (East),Dagon Myothit (East)-0,MMR013,MMR013D002,MMR013020,,,National League for Democracy,NLD,,2015,56086,76496
,,,,U Myint Thu,,,,,,,,Yangon,,,,,,,,,pyithu,,,,0,Dagon Myothit (East),Dagon Myothit (East)-0,MMR013,MMR013D002,MMR013020,,,Union Solidarity And Development Party,USDP,,2015,16270,76496
,,,,U Hla Win,,,,,,,,Yangon,,,,,,,,,pyithu,,,,0,Dagon Myothit (East),Dagon Myothit (East)-0,MMR013,MMR013D002,MMR013020,,,National Development Party,NDP,,2015,1265,76496
,,,,U Kyaw Swe,,,,,,,,Yangon,,,,,,,,,pyithu,,,,0,Hlaingtharya,Hlaingtharya-0,MMR013,MMR013D001,MMR013008,,,United Democracy Party,UDP,,2015,981,148753
,,,,U Khin Soe,,,,,,,,Yangon,,,,,,,,,pyithu,,,,0,Hlaingtharya,Hlaingtharya-0,MMR013,MMR013D001,MMR013008,,,Federal Union Party (FUP),FUP,,2015,2631,148753
,,,,U Khin Oo,,,,,,,,Yangon,,,,,,,,,pyithu,,,,0,Hlaingtharya,Hlaingtharya-0,MMR013,MMR013D001,MMR013008,,,National Unity Party,NUP,,2015,2649,148753
,,,,Daw Khaing Khaing Swe,,,,,,,,Yangon,,,,,,,,,pyithu,,,,0,Hlaingtharya,Hlaingtharya-0,MMR013,MMR013D001,MMR013008,,,Democratic Party (Myanmar),DPM,,2015,1291,148753
,,,,U San Yu,,,,,,,,Yangon,,,,,,,,,pyithu,,,,0,Hlaingtharya,Hlaingtharya-0,MMR013,MMR013D001,MMR013008,,,National Development Party,NDP,,2015,1007,148753
,,,,U Nyan Win,,,,,,,,Yangon,,,,,,,,,pyithu,,,,0,Hlaingtharya,Hlaingtharya-0,MMR013,MMR013D001,MMR013008,,,Union Solidarity And Development Party,USDP,,2015,18716,148753
,,,,U Tun Tun Win,,,,,,,,Yangon,,,,,,,,,pyithu,,,,0,Hlaingtharya,Hlaingtharya-0,MMR013,MMR013D001,MMR013008,,,New National Democracy Party,NNDP,,2015,565,148753
,,,,U Min Min Tun,,,,,,,,Yangon,,,,,,,,,pyithu,,,,0,Hlaingtharya,Hlaingtharya-0,MMR013,MMR013D001,MMR013008,,,Public Contribute Students Democracy Party,PCSDP,,2015,3509,148753
,,,,U Yin Aung,,,,,,,,Yangon,,,,,,,,,pyithu,,,,0,Hlaingtharya,Hlaingtharya-0,MMR013,MMR013D001,MMR013008,,,National Democratic Force,NDF,,2015,1632,148753
,,,,U Ye Tun,,,,,,,,Yangon,,,,,,,,,pyithu,,,,0,Hlaingtharya,Hlaingtharya-0,MMR013,MMR013D001,MMR013008,,,88 Generation Student Youths (Union Of Myanmar),88 Students,,2015,5756,148753
,,,,U Thinka Kyaw,,,,,,,,Yangon,,,,,,,,,pyithu,,,,0,Hlaingtharya,Hlaingtharya-0,MMR013,MMR013D001,MMR013008,,,Arakan National Party,ANP,,2015,4911,148753
,,,,Dr. Than Myint,,,,,,,,Yangon,,,,,,,,,pyithu,,,,0,Hlaingtharya,Hlaingtharya-0,MMR013,MMR013D001,MMR013008,,,National League for Democracy,NLD,,2015,103832,148753
,,,,U Aung Gyi,,,,,,,,Yangon,,,,,,,,,pyithu,,,,0,Hlaingtharya,Hlaingtharya-0,MMR013,MMR013D001,MMR013008,,,Democracy Party for Myanmar New Society,DPMNS,,2015,1273,148753
,,,,Daw Snow Ra,,,,,,,,Kayah,,,,,,,,,state/region,,,,1,Hpruso,Hpruso-SR-1,MMR002,MMR002D001,MMR002003,,,Kayah Unity Democracy Party (K.U.D.P),KUDP,,2015,178,6609
,,,,U Saw Hu Hu,,,,,,,,Kayah,,,,,,,,,state/region,,,,1,Hpruso,Hpruso-SR-1,MMR002,MMR002D001,MMR002003,,,Independent,Independent,,2015,475,6609
,,,,U Su Reh,,,,,,,,Kayah,,,,,,,,,state/region,,,,1,Hpruso,Hpruso-SR-1,MMR002,MMR002D001,MMR002003,,,Union Solidarity And Development Party,USDP,,2015,1479,6609
,,,,U Thae Reh,,,,,,,,Kayah,,,,,,,,,state/region,,,,1,Hpruso,Hpruso-SR-1,MMR002,MMR002D001,MMR002003,,,National Development Party,NDP,,2015,431,6609
,,,,U Thoe Reh,,,,,,,,Kayah,,,,,,,,,state/region,,,,1,Hpruso,Hpruso-SR-1,MMR002,MMR002D001,MMR002003,,,National League for Democracy,NLD,,2015,2989,6609
,,,,U Than Sein,,,,,,,,Kayah,,,,,,,,,state/region,,,,1,Hpruso,Hpruso-SR-1,MMR002,MMR002D001,MMR002003,,,All Nationals' Democracy (A.N.D) Party Kayah State,AND Kayah,,2015,1057,6609
,,,,U Saw Pe,,,,,,,,Shan,,,,,,,,,state/region,,,,2,Kengtung,Kengtung-SR-2,MMR016,MMR016D001,MMR016001,,,Lahu National Development Party,Lahu NDP,,2015,1235,23867
,,,,U Sai Sai Lone,,,,,,,,Shan,,,,,,,,,state/region,,,,2,Kengtung,Kengtung-SR-2,MMR016,MMR016D001,MMR016001,,,Eastern Shan State Development Democratic Party,ESSDDP,,2015,887,23867
,,,,U Sai Sam Tip Yee,,,,,,,,Shan,,,,,,,,,state/region,,,,2,Kengtung,Kengtung-SR-2,MMR016,MMR016D001,MMR016001,,,National League for Democracy,NLD,,2015,7362,23867
,,,,U Sai Woon Tip,,,,,,,,Shan,,,,,,,,,state/region,,,,2,Kengtung,Kengtung-SR-2,MMR016,MMR016D001,MMR016001,,,Shan Nationalities Democratic Party,SNDP,,2015,1592,23867
,,,,Daw Nang Kham Kyar,,,,,,,,Shan,,,,,,,,,state/region,,,,2,Kengtung,Kengtung-SR-2,MMR016,MMR016D001,MMR016001,,,Shan Nationalities League for Democracy,SNLD,,2015,1789,23867
,,,,U Peter Thaung Sein,,,,,,,,Shan,,,,,,,,,state/region,,,,2,Kengtung,Kengtung-SR-2,MMR016,MMR016D001,MMR016001,,,Union Solidarity And Development Party,USDP,,2015,9679,23867
,,,,U Fransis@I Shan,,,,,,,,Shan,,,,,,,,,state/region,,,,2,Kengtung,Kengtung-SR-2,MMR016,MMR016D001,MMR016001,,,Wa National Unity Party,Wa NUP,,2015,664,23867
,,,,U Aike Sai,,,,,,,,Shan,,,,,,,,,state/region,,,,2,Kengtung,Kengtung-SR-2,MMR016,MMR016D001,MMR016001,,,National Democratic Force,NDF,,2015,659,23867
,,,,U Tin Aung Kyaw,,,,,,,,Shan,,,,,,,,,state/region,,,,1,Nyaungshwe,Nyaungshwe-SR-1,MMR014,MMR014D001,MMR014002,,,Inn National League Party,INLP,,2015,2536,48224
,,,,U Tun Yin,,,,,,,,Shan,,,,,,,,,state/region,,,,1,Nyaungshwe,Nyaungshwe-SR-1,MMR014,MMR014D001,MMR014002,,,National League for Democracy,NLD,,2015,27839,48224
,,,,U Naing Aung Htay@L Sai,,,,,,,,Shan,,,,,,,,,state/region,,,,1,Nyaungshwe,Nyaungshwe-SR-1,MMR014,MMR014D001,MMR014002,,,Federal Union Party (FUP),FUP,,2015,1625,48224
,,,,U Myint Swe,,,,,,,,Shan,,,,,,,,,state/region,,,,1,Nyaungshwe,Nyaungshwe-SR-1,MMR014,MMR014D001,MMR014002,,,Union Solidarity And Development Party,USDP,,2015,11944,48224
,,,,U Yay Aye,,,,,,,,Shan,,,,,,,,,state/region,,,,1,Nyaungshwe,Nyaungshwe-SR-1,MMR014,MMR014D001,MMR014002,,,Inn National Development Party,INDP,,2015,3709,48224
,,,,Daw Thwe Thwe Aye,,,,,,,,Shan,,,,,,,,,state/region,,,,1,Nyaungshwe,Nyaungshwe-SR-1,MMR014,MMR014D001,MMR014002,,,Shan Nationalities League for Democracy,SNLD,,2015,571,48224
